addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat
<NA>,5149616901,78.54591849370361,,,,Sekeloa,Coblong,27466,107.61687064063658,-6.886627811306618
<NA>,5149616901,66.85522816661324,,,,Sekeloa,Coblong,27466,107.61662042342964,-6.886704033776885
<NA>,5149616901,63.302681767243264,,,,Sekeloa,Coblong,27466,107.61669601728534,-6.886610952563945
<NA>,5149616901,71.37681466706448,,,,Sekeloa,Coblong,27466,107.61679925205293,-6.88661157073188
<NA>,5149616901,67.40135570031254,,,,Sekeloa,Coblong,27466,107.61679778805797,-6.886557625266336
<NA>,5149616901,58.29117842090721,,,,Sekeloa,Coblong,27466,107.61670573096207,-6.886538553312282
<NA>,5149616901,51.46238924638497,,,,Sekeloa,Coblong,27466,107.61670377973239,-6.886442408056208
<NA>,5149616901,61.46571047884621,,,,Sekeloa,Coblong,27466,107.61680035878464,-6.886458703013129
<NA>,5149616901,57.520993314696696,,,,Sekeloa,Coblong,27466,107.61681890189779,-6.886325585942298
<NA>,5149616901,55.004854307658896,,,,Sekeloa,Coblong,27466,107.6168126760462,-6.886245155416414
<NA>,5149616893,62.25984297062436,,,,Sekeloa,Coblong,27466,107.6174346551945,-6.886434475230633
<NA>,5149616893,53.05835674265487,,,,Sekeloa,Coblong,27466,107.61728732069525,-6.886393401171282
<NA>,5149616893,27.81356741991571,,,,Sekeloa,Coblong,27466,107.61743774031606,-6.886014217097733
<NA>,5149616893,20.691627253668287,,,,Sekeloa,Coblong,27466,107.61733044972819,-6.886059106111282
<NA>,5149616893,41.921332030189085,,,,Sekeloa,Coblong,27466,107.61709466716516,-6.886283898376165
<NA>,5149616893,41.03770929682748,,,,Sekeloa,Coblong,27466,107.61735855892525,-6.886258389343266
<NA>,5149616893,40.60064778546423,,,,Sekeloa,Coblong,27466,107.61725512431771,-6.886284532771357
<NA>,5149616893,32.634291435208105,,,,Sekeloa,Coblong,27466,107.61724811822154,-6.886212804996697
<NA>,5149616893,31.55160597672247,,,,Sekeloa,Coblong,27466,107.61736775000094,-6.886154750001697
<NA>,5149616893,24.076216093007528,,,,Sekeloa,Coblong,27466,107.61724677602741,-6.886134547008673
<NA>,5149616893,25.828565819062025,,,,Sekeloa,Coblong,27466,107.61713187482053,-6.886143162205618
<NA>,5149616893,14.125752076967597,,,,Sekeloa,Coblong,27466,107.61711813038963,-6.886015607318795
<NA>,5149616893,8.044405224484121,,,,Sekeloa,Coblong,27466,107.61714872091532,-6.885874067941088
<NA>,5465992835,27.654309939515834,,,,Sekeloa,Coblong,27466,107.61752613470796,-6.8858744614149305
<NA>,5465992835,15.412680930565536,,,,Sekeloa,Coblong,27466,107.61758451019796,-6.885725975485257
<NA>,5465992835,13.390483047154518,,,,Sekeloa,Coblong,27466,107.61762369426708,-6.885653330652194
<NA>,1381569136,23.680748741005036,,,,Sekeloa,Coblong,27466,107.6174122320557,-6.88520818968488
<NA>,1381569136,39.03970874343653,,,,Sekeloa,Coblong,27466,107.61754370948591,-6.8852681982341055
<NA>,5465992835,42.86061792603334,,,,Sekeloa,Coblong,27466,107.617500348123,-6.8854049435419125
<NA>,5465992835,37.17856899068104,,,,Sekeloa,Coblong,27466,107.61744873991405,-6.885528239733778
<NA>,5465992835,39.52129853156515,,,,Sekeloa,Coblong,27466,107.61738916767166,-6.885596066677165
<NA>,5465992835,33.96353002577694,,,,Sekeloa,Coblong,27466,107.61743725000032,-6.885611000000118
<NA>,5465992835,24.547242482473788,,,,Sekeloa,Coblong,27466,107.61752535464542,-6.885622030601973
<NA>,5465992835,26.934693234816972,,,,Sekeloa,Coblong,27466,107.61748293027782,-6.885685391111459
<NA>,11057129571,33.425397416708485,,,,Sekeloa,Coblong,27466,107.61737793828807,-6.885351737193789
<NA>,11057129571,35.9760939732018,,,,Sekeloa,Coblong,27466,107.61733740000044,-6.885474950000307
<NA>,5149616893,41.6722877877804,,,,Sekeloa,Coblong,27466,107.61733348372863,-6.885567517522201
<NA>,11057129571,38.84444264200249,,,,Sekeloa,Coblong,27466,107.6172798500002,-6.88556019999934
<NA>,5149616893,21.50413545741737,,,,Sekeloa,Coblong,27466,107.61727702223152,-6.885741057764111
<NA>,5149616893,31.06566686167377,,,,Sekeloa,Coblong,27466,107.61727066129546,-6.8856484655515064
<NA>,11057129571,30.496878543537626,,,,Sekeloa,Coblong,27466,107.6172257500002,-6.885504900000254
<NA>,11057129571,28.00361801532387,,,,Sekeloa,Coblong,27466,107.61727409494571,-6.885437818734972
<NA>,5149616893,30.57941230116837,,,,Sekeloa,Coblong,27466,107.61717695,-6.885646199999928
<NA>,11057129571,31.749713387646644,,,,Sekeloa,Coblong,27466,107.61716422408668,-6.8855427408566445
<NA>,11057129571,22.625451735699553,,,,Sekeloa,Coblong,27466,107.61715391006418,-6.885459691170556
<NA>,11057129571,23.435309575887054,,,,Sekeloa,Coblong,27466,107.61729751463002,-6.8852984874905605
<NA>,11057129571,15.034540630077863,,,,Sekeloa,Coblong,27466,107.61721965594185,-6.885300346520556
<NA>,11057129571,16.662775916877038,,,,Sekeloa,Coblong,27466,107.61717861504927,-6.885386475049062
<NA>,11057129571,8.324808693866673,,,,Sekeloa,Coblong,27466,107.61712506128046,-6.885331635142491
<NA>,5458423399,86.58642339766165,,,,Sukarasa,Sukasari,13710,107.58114315000073,-6.877822505463847
<NA>,5458423409,34.344572888337055,,,,Sarijadi,Sukasari,27619,107.58067856504296,-6.877661814238397
<NA>,5458423409,13.391226100267545,,,,Sarijadi,Sukasari,27619,107.58048844021546,-6.877655871165863
<NA>,5149655060,24.7608450250112,,,,Sarijadi,Sukasari,27619,107.57961477949542,-6.878880629621825
<NA>,2019226406,27.813773014782754,,,,Sarijadi,Sukasari,27619,107.57821219841955,-6.879434567700988
<NA>,2019226406,42.033528748221855,,,,Sarijadi,Sukasari,27619,107.57833290000261,-6.879500599998934
<NA>,5458423218,15.968467374219397,,,,Sarijadi,Sukasari,27619,107.5793944655756,-6.8795858954802345
<NA>,3059933416,21.40916691511129,,,,Sarijadi,Sukasari,27619,107.57940644290693,-6.878034121297844
<NA>,3059933416,16.508700880396905,,,,Sarijadi,Sukasari,27619,107.57945864149556,-6.878070307893241
<NA>,3059933417,21.822788175080014,,,,Sarijadi,Sukasari,27619,107.57933493001066,-6.8781588333367845
<NA>,10171907475,41.29893685888714,,,,Sarijadi,Sukasari,27619,107.57936528764489,-6.88010732610923
<NA>,5458423358,69.4866209463662,,,,Sarijadi,Sukasari,27619,107.57997060375828,-6.8795417119930615
<NA>,5149655060,55.089786021316556,,,,Sarijadi,Sukasari,27619,107.58008030442102,-6.8792868639752225
<NA>,5458423380,51.09027842081453,,,,Sarijadi,Sukasari,27619,107.5797946851131,-6.879492768484757
<NA>,5458423358,17.32156499497706,,,,Sarijadi,Sukasari,27619,107.57956941621798,-6.879247899706199
<NA>,5458423380,17.807373949069472,,,,Sarijadi,Sukasari,27619,107.57951613928525,-6.879374015790744
<NA>,5458423406,33.31477966270808,,,,Sarijadi,Sukasari,27619,107.58088665636659,-6.878516483948035
<NA>,5456175376,67.0613099695055,,,,Sukarasa,Sukasari,13710,107.58104791293255,-6.87759466869295
<NA>,5458423409,68.31518952720592,,,,Sukarasa,Sukasari,13710,107.58097528489601,-6.877782880430893
<NA>,5458423399,56.019487920319,,,,Sukarasa,Sukasari,13710,107.58094908944236,-6.877574230911298
<NA>,2007396565,71.05906569636959,,,,Sukarasa,Sukasari,13710,107.58129108534135,-6.87750024659306
<NA>,2007396565,61.1608618700494,,,,Sukarasa,Sukasari,13710,107.58136908162865,-6.877599971430813
<NA>,2007396565,46.49259321679779,,,,Sukarasa,Sukasari,13710,107.58150175547726,-6.8776022796071485
<NA>,2007396565,45.88508497056346,,,,Sukarasa,Sukasari,13710,107.58156077217073,-6.877828599214045
<NA>,2007396565,54.48459954615328,,,,Sukarasa,Sukasari,13710,107.58145932454867,-6.877794159475767
<NA>,2007385376,73.0076866483754,,,,Sukarasa,Sukasari,13710,107.5812441886417,-6.877950925633796
<NA>,2007385376,74.1009014672017,,,,Sukarasa,Sukasari,13710,107.58121979377236,-6.878022871032538
<NA>,5458423409,76.75283387707209,,,,Sukarasa,Sukasari,13710,107.5809996601593,-6.877956882453173
<NA>,5458423409,56.43875892769349,,,,Sarijadi,Sukasari,27619,107.58084121387495,-6.877860519260503
<NA>,5458423409,37.6482043294681,,,,Sarijadi,Sukasari,27619,107.58065352111603,-6.877854730994797
<NA>,5458423409,44.64011007490501,,,,Sarijadi,Sukasari,27619,107.58072710125737,-6.877853722042862
<NA>,5458423411,37.299179255684074,,,,Sarijadi,Sukasari,27619,107.58058237117427,-6.87794028645655
<NA>,5458423409,57.13254653389759,,,,Sarijadi,Sukasari,27619,107.58080913280551,-6.87793817023091
<NA>,5458423411,46.684077730499844,,,,Sarijadi,Sukasari,27619,107.58054217610949,-6.878260716917034
<NA>,5458423411,62.31764643133703,,,,Sarijadi,Sukasari,27619,107.58076454044854,-6.878180118932623
<NA>,5458423411,59.85779781625885,,,,Sarijadi,Sukasari,27619,107.58076738922824,-6.878104526465138
<NA>,5458423411,60.730619799982236,,,,Sarijadi,Sukasari,27619,107.58079127005935,-6.878022941990321
<NA>,5458423406,78.15445615499436,,,,Sukarasa,Sukasari,13710,107.58111823389237,-6.877987230291909
<NA>,5458423406,74.4745753610141,,,,Sukarasa,Sukasari,13710,107.58099538589123,-6.8780340452959265
<NA>,5458423406,64.62190336913648,,,,Sukarasa,Sukasari,13710,107.58107479000043,-6.878112068579055
<NA>,5458423411,69.62924298867976,,,,Sarijadi,Sukasari,27619,107.5808582362203,-6.878105950800653
<NA>,5458423406,59.31790737698924,,,,Sukarasa,Sukasari,13710,107.58100303627961,-6.878172681316083
<NA>,5458423406,52.44921150087478,,,,Sukarasa,Sukasari,13710,107.58099982091328,-6.878237740798815
<NA>,5458423406,59.446415653462104,,,,Sukarasa,Sukasari,13710,107.5813525358875,-6.878204205422745
<NA>,5458423406,25.57036844051834,,,,Sukarasa,Sukasari,13710,107.58113943411142,-6.878462499472237
<NA>,5458423406,63.38892177779167,,,,Sarijadi,Sukasari,27619,107.58086238434578,-6.87818704097106
<NA>,5458423406,58.360041175479445,,,,Sarijadi,Sukasari,27619,107.58087299229558,-6.878233002649923
<NA>,5458423411,62.054657178450014,,,,Sarijadi,Sukasari,27619,107.58072017015549,-6.878259775594873
<NA>,2493841788,14.483942075457724,,,,Neglasari,Cibeunying Kaler,9811,107.63798567881607,-6.895324346615436
<NA>,3274613169,17.261619989965705,,,,Neglasari,Cibeunying Kaler,9811,107.63820275000228,-6.894507400004708
<NA>,3274613169,15.772030977854662,,,,Neglasari,Cibeunying Kaler,9811,107.63815450000149,-6.894647400003029
<NA>,3274613169,39.58394667714326,,,,Neglasari,Cibeunying Kaler,9811,107.63828745000126,-6.894817700004617
<NA>,3274613169,46.302159655032575,,,,Neglasari,Cibeunying Kaler,9811,107.63826802938468,-6.894906669098655
<NA>,3274613164,27.65246699122041,,,,Neglasari,Cibeunying Kaler,9811,107.63618289972267,-6.894391334473682
<NA>,3274613169,95.26612454066462,,,,Neglasari,Cibeunying Kaler,9811,107.63719127933201,-6.8945803244952595
<NA>,3274613169,83.43932161239815,,,,Neglasari,Cibeunying Kaler,9811,107.63729912781034,-6.894595839538376
<NA>,2493841788,59.467502422820466,,,,Neglasari,Cibeunying Kaler,9811,107.63741721480578,-6.894973430449934
<NA>,3274613169,65.67342156357851,,,,Neglasari,Cibeunying Kaler,9811,107.63746300000119,-6.894622999999039
<NA>,5474692028,42.68440943442316,,,,Neglasari,Cibeunying Kaler,9811,107.63640867817595,-6.894099561561483
<NA>,13751828694,36.32705807632822,,,,Pasirkaliki,Cicendo,9144,107.6023584431864,-6.909944774347339
<NA>,11359244717,56.83269154846284,,,,Sukagalih,Sukajadi,19076,107.5885383456109,-6.882620474738724
<NA>,4167718058,27.99324252944845,,,,Sukagalih,Sukajadi,19076,107.59004443071734,-6.881624423041068
<NA>,29378495,46.691612574225246,,,,Sukagalih,Sukajadi,19076,107.58716423519415,-6.8801740219535406
<NA>,29378453,119.7162938623955,,,,Sukagalih,Sukajadi,19076,107.58638419999419,-6.880344400000654
<NA>,29378453,122.29645940630623,,,,Sukagalih,Sukajadi,19076,107.58624404692684,-6.880366030747788
<NA>,29378453,124.55216521928199,,,,Sukagalih,Sukajadi,19076,107.58610693361635,-6.880408981887664
<NA>,29378469,123.69922624084931,,,,Sukagalih,Sukajadi,19076,107.58597785414109,-6.88045521979891
<NA>,29378469,109.49328953115165,,,,Sukagalih,Sukajadi,19076,107.58585119405564,-6.8804778193036
<NA>,2315686463,22.821670329139877,,,,Sukagalih,Sukajadi,19076,107.58740575922785,-6.881585901526626
<NA>,29377827,97.32716884682276,,,,Sukagalih,Sukajadi,19076,107.58768939106375,-6.882317322726724
<NA>,2315686463,92.23067759117237,,,,Sukagalih,Sukajadi,19076,107.58766630000157,-6.882187450002571
<NA>,29378453,68.28651995060963,,,,Sukagalih,Sukajadi,19076,107.58606235000047,-6.881223150000664
<NA>,29378456,96.57822347980996,,,,Sukagalih,Sukajadi,19076,107.58579837228612,-6.881134072640903
<NA>,4167718058,32.90548944545484,,,,Sukagalih,Sukajadi,19076,107.58997765000315,-6.88212655000495
<NA>,29378760,37.19975703188356,,,,Sukagalih,Sukajadi,19076,107.58982368154878,-6.882291148482099
<NA>,29378760,40.69737105001835,,,,Sukagalih,Sukajadi,19076,107.58989919999888,-6.882409449997931
<NA>,29378760,44.41534157342719,,,,Sukagalih,Sukajadi,19076,107.5898912936997,-6.882650008574763
<NA>,11359244717,39.84122682140053,,,,Sukagalih,Sukajadi,19076,107.58871534999957,-6.882652449999186
<NA>,11359244717,31.989800599952144,,,,Sukagalih,Sukajadi,19076,107.5888096175646,-6.882666788099932
<NA>,11359244717,23.102349828707254,,,,Sukagalih,Sukajadi,19076,107.58896449999891,-6.882681049997821
<NA>,11359244717,21.20053780097735,,,,Sukagalih,Sukajadi,19076,107.58908114999889,-6.88266974999788
<NA>,11359244717,25.339629965728673,,,,Sukagalih,Sukajadi,19076,107.58918579999948,-6.8826554499989
<NA>,29378760,32.90480292392803,,,,Sukagalih,Sukajadi,19076,107.58930444999822,-6.882651799996569
<NA>,29378760,24.80184409624587,,,,Sukagalih,Sukajadi,19076,107.5894325533293,-6.882663424650978
<NA>,11359244717,47.92366579580369,,,,Sukagalih,Sukajadi,19076,107.58863624999917,-6.882656449998428
<NA>,11359244717,67.62604701091381,,,,Sukagalih,Sukajadi,19076,107.58843609999846,-6.882613199997177
<NA>,29377827,82.52849287316573,,,,Sukagalih,Sukajadi,19076,107.58815029090144,-6.882623470959849
<NA>,29377827,66.35939488713274,,,,Sukagalih,Sukajadi,19076,107.58771043847892,-6.882598194270531
<NA>,29377827,52.791788721448334,,,,Sukagalih,Sukajadi,19076,107.58769915000336,-6.882720350005185
<NA>,29377827,62.4867969758818,,,,Sukagalih,Sukajadi,19076,107.58744565000448,-6.882679700007101
<NA>,2315686463,38.53129679191701,,,,Sukagalih,Sukajadi,19076,107.58710735000457,-6.881802350007281
<NA>,2315686463,45.72731917167834,,,,Sukagalih,Sukajadi,19076,107.58710875000425,-6.88187155000674
<NA>,29378425,31.53681906260151,,,,Sukagalih,Sukajadi,19076,107.58696554999936,-6.882506699998817
<NA>,29378425,25.502283965755197,,,,Sukagalih,Sukajadi,19076,107.58690819999939,-6.882506999998884
<NA>,29378425,19.91723372377545,,,,Sukagalih,Sukajadi,19076,107.58685289999931,-6.882508349998732
<NA>,29378425,14.013003913723963,,,,Sukagalih,Sukajadi,19076,107.58678984999962,-6.882508649999229
<NA>,29378426,89.73370525103329,,,,Sukagalih,Sukajadi,19076,107.58572770000254,-6.881705750003518
<NA>,10975877211,79.70537150329007,,,,Sukagalih,Sukajadi,19076,107.58554672602538,-6.881705234323425
<NA>,9387184808,30.744306614042273,,,,Sukagalih,Sukajadi,19076,107.5849370499988,-6.88198569999702
<NA>,10975877211,41.1010672086582,,,,Sukagalih,Sukajadi,19076,107.5850373500006,-6.881951400000839
<NA>,10975877211,56.584019698258786,,,,Sukagalih,Sukajadi,19076,107.58533942443272,-6.881673215776123
<NA>,29378454,65.32987237780888,,,,Sukagalih,Sukajadi,19076,107.58610626880247,-6.881729835831318
<NA>,29378453,22.316521057258438,,,,Sukagalih,Sukajadi,19076,107.58649484999822,-6.881512349996521
<NA>,29378453,16.329212051252835,,,,Sukagalih,Sukajadi,19076,107.58657929999818,-6.881517349996768
<NA>,29378426,67.86873041481198,,,,Sukagalih,Sukajadi,19076,107.58579612541826,-6.882025991805316
<NA>,29378426,81.47813220402912,,,,Sukagalih,Sukajadi,19076,107.58595409327705,-6.8820423954896235
<NA>,29378452,51.218379749283656,,,,Sukagalih,Sukajadi,19076,107.58629366142492,-6.882689429851334
<NA>,29378425,67.17121103145,,,,Sukagalih,Sukajadi,19076,107.58611899424984,-6.882633174784422
<NA>,29378426,77.82514828737183,,,,Sukagalih,Sukajadi,19076,107.58598652449196,-6.882598259718982
<NA>,29378426,39.8135795504312,,,,Sukagalih,Sukajadi,19076,107.58561509540893,-6.882593924658316
<NA>,29378424,14.114759976145002,,,,Sukagalih,Sukajadi,19076,107.58478257522367,-6.882255138450943
<NA>,9387184808,13.715566403691541,,,,Sukagalih,Sukajadi,19076,107.5846974311706,-6.8822531359861605
<NA>,9387184808,16.420087337167168,,,,Sukagalih,Sukajadi,19076,107.58460754999999,-6.882246099999711
<NA>,9387184808,22.751095622923675,,,,Sukagalih,Sukajadi,19076,107.5845287815365,-6.882244664047429
<NA>,29378495,18.78237865058134,,,,Sukagalih,Sukajadi,19076,107.58728844999413,-6.879697400000106
<NA>,29378495,25.551549982819,,,,Sukagalih,Sukajadi,19076,107.58719429860388,-6.8797212316701275
<NA>,29378495,35.902970387472116,,,,Sukagalih,Sukajadi,19076,107.58708759753122,-6.879739580751582
<NA>,29378495,52.85243143991327,,,,Sukagalih,Sukajadi,19076,107.58692710000207,-6.8797621000019324
<NA>,29378495,48.93945656127797,,,,Sukagalih,Sukajadi,19076,107.58695999058268,-6.8798623800720495
<NA>,29378495,66.36891603088199,,,,Sukagalih,Sukajadi,19076,107.58680077007008,-6.879825036579888
<NA>,29378495,81.38763125726179,,,,Sukagalih,Sukajadi,19076,107.58666777177118,-6.879888768015177
<NA>,1396740159,82.63075102582482,,,,Sukarasa,Sukasari,13710,107.58763967187056,-6.878757187075872
<NA>,1396740159,68.1288144786867,,,,Sukarasa,Sukasari,13710,107.58761735000611,-6.878615050005358
<NA>,1773594472,80.32075806278475,,,,Sukarasa,Sukasari,13710,107.58744896503981,-6.8788275215225125
<NA>,10167710741,93.63360744337349,,,,Sukarasa,Sukasari,13710,107.5865592000017,-6.879061400002319
<NA>,29378469,40.504861482338974,,,,Sukagalih,Sukajadi,19076,107.58520534482152,-6.880734674705066
<NA>,29378469,26.835980898428463,,,,Sukagalih,Sukajadi,19076,107.58506080000028,-6.880739600001807
<NA>,29378469,77.29921731224846,,,,Sukagalih,Sukajadi,19076,107.5854691666571,-6.880236566686303
<NA>,29378469,65.81156814958372,,,,Sukagalih,Sukajadi,19076,107.58536242836212,-6.880261927188651
<NA>,29378469,50.815275050958824,,,,Sukagalih,Sukajadi,19076,107.58524084999712,-6.880324500000556
<NA>,29378469,39.69566455089677,,,,Sukagalih,Sukajadi,19076,107.58511475267336,-6.880332269690552
<NA>,29378469,27.595906652744887,,,,Sukagalih,Sukajadi,19076,107.58499185353317,-6.880376220273555
<NA>,29378469,20.27234191588666,,,,Sukagalih,Sukajadi,19076,107.58486530131397,-6.8804094183479165
<NA>,29378469,17.46368519774469,,,,Sukagalih,Sukajadi,19076,107.58476774999475,-6.88047050000007
<NA>,29378469,26.1193763428355,,,,Sukagalih,Sukajadi,19076,107.58465864999451,-6.880482950000196
<NA>,29378469,36.499573934401226,,,,Sukagalih,Sukajadi,19076,107.58454290000087,-6.880534600002343
<NA>,5458423133,41.5650092631416,,,,Sukagalih,Sukajadi,19076,107.58439628676541,-6.880578660346779
<NA>,11347398625,27.537426868957922,,,,Sukarasa,Sukasari,13710,107.58475324472805,-6.879186979727997
<NA>,11347398625,48.08227792527354,,,,Sukarasa,Sukasari,13710,107.58498989999993,-6.8791504500014895
<NA>,29378469,84.9495181901337,,,,Sukagalih,Sukajadi,19076,107.58527373258984,-6.8799408727095965
<NA>,29378469,98.90319736916734,,,,Sukagalih,Sukajadi,19076,107.58547574999419,-6.879937100002839
<NA>,29378495,124.9116923870161,,,,Sukagalih,Sukajadi,19076,107.58628334485357,-6.879988290949074
<NA>,29378469,144.3641634469359,,,,Sukagalih,Sukajadi,19076,107.58607954510653,-6.880107381036555
<NA>,29378469,134.33563497718785,,,,Sukagalih,Sukajadi,19076,107.58599360000092,-6.880136700000844
<NA>,29378469,124.69714092026322,,,,Sukagalih,Sukajadi,19076,107.58589444999943,-6.880126650000781
<NA>,29378495,102.79408834995797,,,,Sukagalih,Sukajadi,19076,107.58650674338821,-6.87957088035829
<NA>,10167710741,121.59017289155253,,,,Sukagalih,Sukajadi,19076,107.58620530279376,-6.879668918907021
<NA>,10167710741,129.09294852945376,,,,Sukagalih,Sukajadi,19076,107.58603513153332,-6.879785211958093
<NA>,1773594472,31.635832707966653,,,,Sukarasa,Sukasari,13710,107.58703538214154,-6.8784814775855825
<NA>,1773594472,46.63490576094121,,,,Sukarasa,Sukasari,13710,107.58684099675648,-6.878544010447672
<NA>,10167710741,76.35181050142565,,,,Sukarasa,Sukasari,13710,107.58651689664023,-6.878638530447812
<NA>,10167710741,66.2065125856531,,,,Sukarasa,Sukasari,13710,107.58641709999009,-6.878735249999013
